threshold,TN,FP,FN,TP,precision,recall,f1,candidate_id,xgb_scale_pos_weight,xgb_max_depth,xgb_min_child_weight,xgb_gamma,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,candidate_threshold,validation_projects,num_validation_tests,target_project,selected_threshold,selected_source_selection_top_k,selected_xgb_candidate_id,selected_xgb_scale_pos_weight,selected_xgb_max_depth,selected_xgb_min_child_weight,selected_xgb_gamma,selected_xgb_subsample,selected_xgb_colsample_bytree,selected_xgb_reg_lambda
0.45,4606,170,295,110,0.39285714285714285,0.2716049382716049,0.3211678832116788,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.45,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.5,4619,157,299,106,0.40304182509505704,0.2617283950617284,0.31736526946107785,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.5,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.55,4636,140,314,91,0.3939393939393939,0.22469135802469137,0.28616352201257866,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.55,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.6,4647,129,329,76,0.37073170731707317,0.18765432098765433,0.24918032786885244,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.6,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.65,4660,116,338,67,0.366120218579235,0.1654320987654321,0.22789115646258504,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.65,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.7,4673,103,348,57,0.35625,0.14074074074074075,0.20176991150442478,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.7,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.75,4682,94,356,49,0.34265734265734266,0.12098765432098765,0.17883211678832117,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.75,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.8,4708,68,365,40,0.37037037037037035,0.09876543209876543,0.15594541910331383,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.8,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.85,4724,52,378,27,0.34177215189873417,0.06666666666666667,0.1115702479338843,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.85,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.9,4757,19,393,12,0.3870967741935484,0.02962962962962963,0.05504587155963303,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.9,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
