threshold,TN,FP,FN,TP,precision,recall,f1,candidate_id,xgb_scale_pos_weight,xgb_max_depth,xgb_min_child_weight,xgb_gamma,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,candidate_threshold,validation_projects,num_validation_tests,target_project,selected_threshold,selected_source_selection_top_k,selected_xgb_candidate_id,selected_xgb_scale_pos_weight,selected_xgb_max_depth,selected_xgb_min_child_weight,selected_xgb_gamma,selected_xgb_subsample,selected_xgb_colsample_bytree,selected_xgb_reg_lambda
0.4,5041,16,108,49,0.7538461538461538,0.31210191082802546,0.44144144144144143,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.4,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.45,5043,14,110,47,0.7704918032786885,0.29936305732484075,0.43119266055045874,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.45,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.5,5045,12,110,47,0.7966101694915254,0.29936305732484075,0.4351851851851851,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.5,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.55,5046,11,111,46,0.8070175438596491,0.2929936305732484,0.4299065420560747,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.55,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.6,5047,10,111,46,0.8214285714285714,0.2929936305732484,0.431924882629108,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.6,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.65,5048,9,112,45,0.8333333333333334,0.28662420382165604,0.42654028436018954,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.65,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.7,5050,7,114,43,0.86,0.27388535031847133,0.4154589371980676,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.7,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.75,5050,7,116,41,0.8541666666666666,0.2611464968152866,0.39999999999999997,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.75,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.8,5051,6,117,40,0.8695652173913043,0.25477707006369427,0.3940886699507389,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.8,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.85,5051,6,120,37,0.8604651162790697,0.2356687898089172,0.37000000000000005,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.85,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.9,5051,6,122,35,0.8536585365853658,0.2229299363057325,0.35353535353535354,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.9,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
