threshold,TN,FP,FN,TP,precision,recall,f1,candidate_id,xgb_scale_pos_weight,xgb_max_depth,xgb_min_child_weight,xgb_gamma,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,candidate_threshold,validation_projects,num_validation_tests,target_project,selected_threshold,selected_source_selection_top_k,selected_xgb_candidate_id,selected_xgb_scale_pos_weight,selected_xgb_max_depth,selected_xgb_min_child_weight,selected_xgb_gamma,selected_xgb_subsample,selected_xgb_colsample_bytree,selected_xgb_reg_lambda
0.5,3256,84,16,49,0.3684210526315789,0.7538461538461538,0.4949494949494949,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.5,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.55,3256,84,16,49,0.3684210526315789,0.7538461538461538,0.4949494949494949,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.55,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.6,3257,83,16,49,0.3712121212121212,0.7538461538461538,0.4974619289340102,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.6,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.65,3257,83,16,49,0.3712121212121212,0.7538461538461538,0.4974619289340102,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.65,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.7,3257,83,17,48,0.366412213740458,0.7384615384615385,0.489795918367347,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.7,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.75,3259,81,17,48,0.37209302325581395,0.7384615384615385,0.49484536082474234,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.75,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.8,3262,78,17,48,0.38095238095238093,0.7384615384615385,0.5026178010471204,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.8,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.85,3289,51,18,47,0.47959183673469385,0.7230769230769231,0.5766871165644172,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.85,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.9,3325,15,47,18,0.5454545454545454,0.27692307692307694,0.3673469387755102,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.9,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.3,3256,84,12,53,0.38686131386861317,0.8153846153846154,0.5247524752475248,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.3,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
